Ticker,Date,Alpha,Beta,StandardDeviation,RSquared,SharpeRatio,TreynorRatio,TrackingError,InformationRatio,SortinoRatio,Momentum,AnnualizedReturn,UpsideCapture,DownsideCapture
CNA,2014-09-30,-5.76,1.23,20.8,61.26,0.63,0.11,13.31,-0.43,1.21,74.27,11.75,105.95,128.25
CNO,2014-09-30,2.45,1.67,29.19,57.45,0.97,0.17,21.02,0.12,2.04,230.74,27.03,165.34,171.73
CIE,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
COBZ,2014-09-30,2.97,1.24,31.6,27.03,0.7,0.18,27.19,0.11,1.16,135.87,18.72,135.32,154.62
CDE,2014-09-30,-33.92,1.37,55.6,10.55,-0.23,-0.09,52.81,-0.64,-0.46,-75.8,-24.71,-6.38,238.67
CNS,2014-09-30,0.42,1.31,31.97,29.21,0.64,0.16,27.2,0.02,1.01,115.95,16.65,147.8,192.35
COHR,2014-09-30,4.61,1.24,27.88,34.3,0.85,0.19,22.81,0.2,1.55,168.61,21.85,151.04,161.56
CFX,2014-09-30,12.13,1.75,32.6,50.55,1.2,0.22,24.99,0.49,2.1,435.94,39.9,185.87,133.55
COHU,2014-09-30,-17.62,1.57,37.52,30.66,0.18,0.04,32.15,-0.55,0.31,-1.6,-0.32,117.28,253.34
CMCO,2014-09-30,-17.57,2.12,40.09,49.06,0.38,0.07,32.24,-0.54,0.68,45.61,7.81,155.64,257.34
COLB,2014-09-30,-6.34,1.34,29.78,35.33,0.48,0.11,24.37,-0.26,0.94,65.86,10.65,107.46,143.7
FIX,2014-09-30,-17.8,1.82,33.48,51.58,0.3,0.06,25.69,-0.69,0.58,27.4,4.96,126.14,226.13
CMC,2014-09-30,-17.36,1.6,32.92,41.48,0.22,0.05,26.42,-0.66,0.34,10.89,2.09,97.16,208.06
CVGI,2014-09-30,-22.12,2.45,60.76,28.28,0.26,0.06,54.89,-0.4,0.51,-5.07,-1.04,163.0,353.65
CBU,2014-09-30,4.96,0.83,18.52,34.73,0.95,0.21,15.14,0.33,1.63,122.19,17.31,84.64,60.3
CBSH,2014-09-30,-3.71,0.94,16.74,55.34,0.64,0.11,11.21,-0.33,1.04,60.29,9.9,81.8,105.13
CVLT,2014-09-30,18.71,0.33,34.71,1.54,0.68,0.73,35.57,0.53,1.11,142.89,19.42,53.2,-27.06
CMP,2014-09-30,-1.74,0.84,22.35,24.45,0.5,0.13,19.55,-0.09,0.96,54.79,9.13,75.32,102.07
CTBI,2014-09-30,-2.09,0.96,19.61,42.27,0.65,0.13,14.91,-0.14,1.12,72.61,11.54,84.31,96.69
CPSI,2014-09-30,7.24,0.47,28.81,4.57,0.5,0.31,29.02,0.25,0.76,67.12,10.82,71.34,77.76
CPRT,2014-09-30,3.74,0.72,21.02,20.53,0.71,0.21,19.1,0.2,1.09,88.59,13.53,89.86,100.6
CNSI,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SCOR,2014-09-30,-5.6,1.76,39.05,35.61,0.55,0.12,32.92,-0.17,0.98,102.17,15.12,160.06,216.04
CTO,2014-09-30,-8.42,1.13,29.06,26.44,0.31,0.08,24.98,-0.34,0.7,29.03,5.23,91.12,166.18
CXO,2014-09-30,6.63,1.52,32.64,37.96,0.92,0.2,26.62,0.25,1.66,245.24,28.12,136.56,124.13
CVA,2014-09-30,3.97,0.4,18.18,8.35,0.56,0.25,19.13,0.21,0.67,52.61,8.82,43.05,25.62
CONN,2014-09-30,19.11,1.88,76.28,10.58,0.63,0.26,73.06,0.26,1.11,168.11,21.8,214.4,240.78
CMTL,2014-09-30,-2.43,0.82,32.58,11.18,0.31,0.12,30.8,-0.08,0.54,30.13,5.41,70.88,106.1
CNSL,2014-09-30,6.18,0.89,21.65,29.55,0.92,0.22,18.23,0.34,1.04,138.97,19.03,106.36,89.11
CTWS,2014-09-30,2.91,0.62,17.84,21.18,0.7,0.2,16.61,0.18,1.07,72.56,11.53,58.79,49.07
CPSS,2014-09-30,37.92,0.77,58.78,3.01,0.85,0.64,57.97,0.65,1.92,434.17,39.81,119.17,-16.01
CTCT,2014-09-30,-9.17,1.7,44.88,24.95,0.38,0.1,39.95,-0.23,0.69,40.99,7.11,144.97,267.75
MCF,2014-09-30,-20.37,1.07,27.57,26.39,-0.14,-0.04,23.67,-0.86,-0.27,-31.49,-7.29,38.07,153.73
CLR,2014-09-30,5.35,1.62,33.8,39.9,0.89,0.19,27.44,0.19,1.65,239.44,27.69,162.32,168.58
CVG,2014-09-30,-0.55,1.04,25.46,29.26,0.61,0.15,21.42,-0.03,0.96,85.15,13.11,89.67,116.15
CNW,2014-09-30,-12.99,1.65,37.22,34.18,0.33,0.07,31.39,-0.41,0.5,31.53,5.63,124.05,224.55
COO,2014-09-30,32.3,0.27,24.4,2.12,1.49,1.35,26.0,1.24,3.23,426.11,39.38,109.02,-20.28
CPA,2014-09-30,7.09,1.14,29.78,25.76,0.83,0.22,25.73,0.28,1.41,174.32,22.36,105.78,81.79
CORT,2014-09-30,12.02,1.38,65.66,7.69,0.51,0.24,63.28,0.19,0.8,78.67,12.31,100.22,137.62
CORE,2014-09-30,17.62,0.82,24.56,19.4,1.23,0.37,22.18,0.79,1.99,286.38,31.04,101.3,16.0
CLGX,2014-09-30,-35.73,2.12,51.51,29.51,-0.06,-0.01,45.7,-0.78,-0.05,-82.49,-29.43,133.94,537.8
COCO,2014-09-30,-110.68,2.87,75.7,25.17,-0.88,-0.23,70.01,-1.58,-1.34,-99.4,-64.11,-111.37,507.81
CSOD,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CNDO,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CEB,2014-09-30,5.53,1.19,30.35,26.71,0.78,0.2,26.1,0.21,1.2,160.52,21.11,129.28,140.77
JKHY,2014-09-30,7.99,0.77,14.34,49.96,1.38,0.26,10.6,0.75,2.41,154.69,20.56,101.51,71.02
CSGP,2014-09-30,12.8,1.15,27.89,29.81,1.09,0.26,23.45,0.55,2.05,277.34,30.42,124.21,63.67
CRAY,2014-09-30,11.44,1.47,47.77,16.44,0.71,0.23,44.1,0.26,1.3,215.01,25.8,119.18,101.07
CRRC,2014-09-30,-17.55,1.8,40.36,34.62,0.25,0.06,34.29,-0.51,0.47,12.58,2.4,110.31,212.66
CRAI,2014-09-30,-11.09,0.97,32.61,15.49,0.12,0.04,29.98,-0.37,0.18,-6.82,-1.4,75.22,200.57
BREW,2014-09-30,39.97,-0.17,46.61,0.25,0.8,-2.13,49.07,0.81,1.46,286.06,31.02,44.67,-123.06
CACC,2014-09-30,26.03,0.47,34.1,3.27,0.97,0.71,34.27,0.76,1.59,291.64,31.39,97.93,0.04
CBRL,2014-09-30,13.88,0.83,20.77,27.65,1.28,0.32,17.81,0.78,2.81,237.8,27.57,115.84,50.33
CCRN,2014-09-30,-9.84,1.2,42.13,14.14,0.2,0.07,39.13,-0.25,0.36,-0.21,-0.04,61.97,143.63
CCK,2014-09-30,-2.65,0.95,20.66,36.62,0.58,0.13,16.46,-0.16,1.01,63.68,10.36,90.0,110.26
CRWN,2014-09-30,3.01,1.11,34.65,18.08,0.58,0.18,31.4,0.1,1.08,105.13,15.45,109.72,104.77
CSGS,2014-09-30,-1.54,0.97,25.71,24.98,0.52,0.14,22.27,-0.07,0.73,66.08,10.68,92.17,113.07
CMLS,2014-09-30,-4.95,2.36,53.86,33.46,0.58,0.13,47.46,-0.1,1.01,132.95,18.43,204.67,313.85
CUNB,2014-09-30,2.04,0.55,20.34,12.99,0.52,0.19,19.86,0.1,1.01,54.1,9.03,43.63,43.93
CUB,2014-09-30,-7.84,0.93,23.08,28.34,0.28,0.07,19.56,-0.4,0.47,21.7,4.01,65.08,117.99
CRIS,2014-09-30,-24.41,2.27,62.29,23.11,0.17,0.05,57.13,-0.43,0.26,-39.74,-9.63,136.5,388.7
CBST,2014-09-30,16.94,0.75,31.35,9.98,0.91,0.38,29.93,0.57,1.99,228.42,26.85,133.16,84.0
CFI,2014-09-30,23.67,0.47,37.23,2.76,0.83,0.66,37.38,0.63,1.88,245.66,28.15,102.11,23.41
CUBI,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CW,2014-09-30,-2.97,1.31,24.84,48.59,0.69,0.13,18.28,-0.16,1.29,102.98,15.21,124.16,154.47
CVBF,2014-09-30,-2.23,1.49,30.24,42.34,0.68,0.14,23.85,-0.09,0.87,121.53,17.24,133.73,164.25
CYNO,2014-09-30,-4.1,1.47,37.58,26.88,0.49,0.13,32.74,-0.13,0.92,80.26,12.51,122.33,156.8
CVI,2014-09-30,22.17,1.45,50.54,14.28,0.88,0.31,47.16,0.47,1.41,384.74,37.12,202.12,210.68
CUTR,2014-09-30,-8.21,1.15,36.42,17.45,0.26,0.08,33.16,-0.25,0.48,16.76,3.15,70.01,122.74
CYTX,2014-09-30,-44.06,2.46,77.79,17.39,-0.08,-0.03,73.27,-0.6,-0.16,-82.89,-29.75,110.12,481.23
DJCO,2014-09-30,13.68,0.84,28.36,15.44,0.94,0.32,26.16,0.52,1.61,211.31,25.5,140.23,122.93
CY,2014-09-30,-19.42,1.79,37.9,39.08,0.22,0.05,31.38,-0.62,0.4,6.14,1.2,109.79,240.89
CYTK,2014-09-30,156.49,-1.13,392.58,0.15,0.35,-1.23,393.3,0.4,3.54,-33.46,-7.82,-29.83,-29.73
CYT,2014-09-30,0.39,1.71,30.47,54.72,0.87,0.16,22.53,0.02,1.39,200.52,24.62,143.48,125.53
DAN,2014-09-30,-5.78,2.36,45.62,46.71,0.67,0.13,37.84,-0.15,1.44,182.74,23.11,208.69,279.82
DAR,2014-09-30,-2.44,1.67,31.57,49.03,0.74,0.14,24.23,-0.1,1.15,149.25,20.04,153.46,203.27
DF,2014-09-30,-23.57,1.12,48.83,9.25,-0.13,-0.06,46.55,-0.51,-0.17,-61.93,-17.56,33.31,170.27
TRAK,2014-09-30,2.9,1.35,38.32,21.7,0.62,0.18,34.23,0.08,1.13,129.56,18.08,105.04,91.8
DWSN,2014-09-30,-20.88,1.56,48.3,18.24,0.06,0.02,44.3,-0.47,0.12,-32.99,-7.69,92.62,278.72
DECK,2014-09-30,22.32,0.87,47.24,5.96,0.76,0.41,45.85,0.49,1.19,243.59,28.0,105.21,74.2
DFRG,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DGAS,2014-09-30,4.03,0.56,18.83,15.3,0.67,0.23,18.29,0.22,0.99,72.42,11.51,59.44,44.86
DEL,2014-09-30,-2.74,0.84,26.74,17.18,0.38,0.12,24.43,-0.11,0.78,40.21,6.99,84.41,146.28
DLX,2014-09-30,11.09,1.39,32.01,32.76,1.01,0.23,26.74,0.41,1.9,290.5,31.32,168.63,148.33
DMD,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DWRE,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DNDN,2014-09-30,-68.08,2.54,72.83,21.22,-0.4,-0.11,67.77,-1.0,-0.58,-94.86,-44.76,42.05,530.73
DENN,2014-09-30,5.84,1.21,32.84,23.72,0.74,0.2,28.82,0.2,1.39,164.29,21.45,120.17,122.83
DEST,2014-09-30,-3.73,1.61,40.65,27.55,0.52,0.13,35.54,-0.1,0.98,93.73,14.14,139.88,199.7
DSCI,2014-09-30,-0.64,1.09,49.09,8.61,0.33,0.15,46.95,-0.01,0.76,35.23,6.22,73.16,110.61
DXLG,2014-09-30,-4.92,1.19,38.24,17.0,0.35,0.11,34.93,-0.14,0.58,37.21,6.53,101.81,181.82
DXM,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DXCM,2014-09-30,33.3,0.48,40.19,2.46,1.01,0.85,40.28,0.83,1.74,404.29,38.21,155.42,40.0
DMND,2014-09-30,10.04,0.1,47.44,0.08,0.24,1.14,48.88,0.21,0.26,-8.83,-1.83,31.97,94.18
DLLR,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DHIL,2014-09-30,5.03,1.68,34.25,41.96,0.9,0.18,27.6,0.18,2.15,255.85,28.9,157.3,142.66
FANG,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DHX,2014-09-30,-14.56,1.98,47.63,30.23,0.33,0.08,41.85,-0.35,0.61,27.74,5.02,122.06,254.93
DKS,2014-09-30,-0.21,1.18,27.62,32.01,0.65,0.15,22.9,-0.01,1.32,103.99,15.32,111.27,152.74
DDS,2014-09-30,25.37,1.66,41.14,28.47,1.24,0.31,35.88,0.71,2.55,735.57,52.9,213.08,142.15
DBD,2014-09-30,-9.11,1.16,28.49,28.95,0.31,0.08,24.11,-0.38,0.67,27.95,5.05,89.35,159.0
DMRC,2014-09-30,10.82,0.42,51.2,1.16,0.34,0.41,51.48,0.21,0.77,42.1,7.28,47.15,50.97
DRIV,2014-09-30,-32.02,1.29,38.53,19.47,-0.32,-0.1,34.78,-0.92,-0.39,-63.99,-18.48,63.77,294.66
DGI,2014-09-30,6.29,0.37,39.0,1.61,0.31,0.32,39.56,0.16,0.58,27.4,4.96,58.68,73.4
DCOM,2014-09-30,-6.14,1.09,20.81,48.28,0.51,0.1,15.02,-0.41,0.81,53.68,8.97,91.4,119.81
DIOD,2014-09-30,-17.3,1.99,40.01,43.02,0.33,0.07,32.89,-0.53,0.7,32.23,5.75,164.94,317.65
BAGR,2014-09-30,84.47,-1.16,168.59,0.82,0.4,-0.58,170.3,0.5,1.34,-6.0,-1.23,-25.65,-48.2
DPZ,2014-09-30,37.11,0.89,31.69,13.76,1.6,0.57,29.46,1.26,2.17,863.82,57.33,162.92,-18.55
DLB,2014-09-30,-7.1,0.85,29.09,14.99,0.21,0.07,26.89,-0.26,0.3,9.43,1.82,48.11,95.45
DCI,2014-09-30,3.88,1.08,22.77,39.4,0.9,0.19,17.75,0.22,1.85,145.55,19.68,106.68,103.66
UFS,2014-09-30,-2.87,1.67,38.59,32.88,0.59,0.14,32.85,-0.09,1.15,120.31,17.11,140.4,166.5
RRD,2014-09-30,-17.92,1.66,35.54,38.07,0.21,0.05,29.3,-0.61,0.5,8.66,1.68,109.19,197.77
DGICA,2014-09-30,-1.98,0.49,21.13,9.23,0.26,0.11,21.25,-0.09,0.49,18.49,3.45,45.64,84.63
DRL,2014-09-30,-57.41,2.68,76.35,21.56,-0.21,-0.06,71.18,-0.81,-0.35,-91.03,-38.26,24.65,414.4
DORM,2014-09-30,22.31,1.18,34.98,19.75,1.16,0.34,31.42,0.71,3.2,457.44,41.01,177.82,115.69
PLOW,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DRC,2014-09-30,8.16,0.98,27.61,22.13,0.84,0.24,24.37,0.33,1.49,164.76,21.5,105.32,87.84
DW,2014-09-30,0.02,1.36,29.58,36.92,0.71,0.15,23.97,0.0,1.42,130.48,18.18,140.36,159.67
DSPG,2014-09-30,-11.37,1.19,32.32,23.77,0.22,0.06,28.34,-0.4,0.32,8.97,1.73,82.44,175.0
DRQ,2014-09-30,-6.5,1.45,28.99,43.87,0.55,0.11,22.53,-0.29,1.05,80.1,12.49,103.53,147.28
DST,2014-09-30,-0.11,1.06,21.76,41.81,0.75,0.15,16.62,-0.01,1.28,100.7,14.95,94.29,90.95
DNKN,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DCO,2014-09-30,-4.12,1.41,45.47,16.8,0.39,0.12,41.83,-0.1,0.72,48.27,8.2,121.2,203.17
DTSI,2014-09-30,-14.86,1.36,38.95,21.15,0.15,0.04,34.9,-0.43,0.22,-7.78,-1.61,64.68,179.65
DYAX,2014-09-30,15.99,1.21,53.58,8.95,0.65,0.29,51.2,0.31,1.19,181.89,23.03,114.61,70.41
DVAX,2014-09-30,-21.22,2.55,65.96,26.11,0.27,0.07,60.29,-0.35,0.38,-21.43,-4.71,146.09,355.27
DYN,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ESC,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BOOM,2014-09-30,-16.81,1.59,41.35,25.68,0.18,0.05,36.48,-0.46,0.43,-0.33,-0.07,89.06,197.73
EXP,2014-09-30,6.87,1.65,33.69,42.1,0.96,0.2,27.05,0.25,1.71,277.47,30.43,178.14,174.53
EGBN,2014-09-30,18.06,0.76,28.09,12.93,1.06,0.39,26.4,0.68,3.13,265.37,29.58,96.15,2.82
ELNK,2014-09-30,-24.61,0.92,24.32,24.79,-0.43,-0.11,21.12,-1.17,-0.6,-49.24,-12.68,30.0,174.0
EV,2014-09-30,-12.72,1.63,26.0,68.46,0.47,0.08,16.8,-0.76,0.87,57.25,9.48,140.62,231.17
EBIX,2014-09-30,-18.38,1.73,48.41,22.28,0.17,0.05,43.76,-0.42,0.24,-20.79,-4.55,114.47,252.54
EDMC,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EGAN,2014-09-30,28.08,2.72,84.9,17.92,0.82,0.26,80.2,0.35,1.82,614.29,48.17,234.78,147.5
EHTH,2014-09-30,10.22,0.85,49.92,5.03,0.47,0.27,48.69,0.21,0.67,66.3,10.71,82.91,115.8
BAGL,2014-09-30,19.09,0.34,35.9,1.55,0.68,0.72,36.68,0.52,1.2,147.77,19.9,57.31,1.66
EE,2014-09-30,11.55,0.42,16.8,11.03,1.07,0.43,17.59,0.66,1.87,129.43,18.07,69.86,29.31
ELRC,2014-09-30,-6.59,1.34,30.18,34.3,0.46,0.1,24.86,-0.26,0.88,61.55,10.07,120.47,180.9
ESIO,2014-09-30,-13.84,0.78,36.02,8.19,-0.05,-0.02,34.63,-0.4,-0.08,-33.95,-7.96,39.37,192.35
EFII,2014-09-30,9.62,1.45,30.02,40.95,1.07,0.22,23.83,0.4,1.67,291.93,31.41,157.46,110.24
ELLI,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EMCI,2014-09-30,1.68,0.67,21.98,16.44,0.55,0.18,20.55,0.08,1.11,62.69,10.22,73.66,92.17
EME,2014-09-30,-9.05,1.42,27.15,47.73,0.47,0.09,20.4,-0.44,0.85,58.39,9.63,110.15,168.92
EOX,2014-09-30,6.19,1.44,96.07,3.91,0.29,0.2,94.35,0.07,0.78,-10.35,-2.16,68.95,207.32
EBS,2014-09-30,-7.43,1.08,33.65,17.89,0.27,0.08,30.51,-0.24,0.5,20.67,3.83,86.0,158.15
EDE,2014-09-30,5.25,0.41,13.68,15.55,0.84,0.28,14.8,0.35,0.95,69.87,11.18,55.21,41.68
ENTA,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
END,2014-09-30,-60.32,1.8,72.95,10.59,-0.45,-0.18,69.78,-0.86,-0.62,-96.47,-48.77,-56.63,406.93
ECPG,2014-09-30,11.09,1.34,41.07,18.61,0.77,0.24,37.32,0.3,2.15,229.44,26.93,152.28,120.19
ENDP,2014-09-30,10.97,1.14,37.98,15.75,0.75,0.25,34.91,0.31,2.04,201.99,24.74,112.88,62.74
WIRE,2014-09-30,-10.45,1.67,32.01,47.51,0.48,0.09,24.82,-0.42,0.93,68.31,10.97,136.34,221.44
ENH,2014-09-30,1.6,0.72,17.82,28.18,0.71,0.18,15.56,0.1,1.06,73.79,11.69,72.36,79.13
ELGX,2014-09-30,2.93,1.05,40.77,11.56,0.47,0.18,38.35,0.08,0.7,71.24,11.36,99.68,133.46
ENOC,2014-09-30,-10.51,0.63,51.85,2.57,-0.02,-0.01,51.41,-0.2,-0.03,-48.85,-12.55,28.76,138.68
EXXI,2014-09-30,-0.29,1.27,48.62,11.94,0.4,0.15,45.76,-0.01,0.73,52.45,8.8,82.96,132.7
EGN,2014-09-30,-4.57,1.31,29.25,34.88,0.53,0.12,23.95,-0.19,0.92,76.54,12.04,115.02,152.86
ENPH,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EGL,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NPO,2014-09-30,5.3,1.21,29.85,28.78,0.8,0.2,25.34,0.21,1.27,164.79,21.5,116.3,101.21
ENSG,2014-09-30,14.48,0.62,30.51,7.21,0.79,0.39,29.81,0.49,0.93,159.22,20.99,77.88,37.72
ESGR,2014-09-30,6.79,0.75,23.24,18.18,0.79,0.24,21.28,0.32,1.71,119.41,17.02,99.3,94.25
EBTC,2014-09-30,-4.6,1.22,26.92,35.81,0.53,0.12,21.76,-0.21,0.8,69.87,11.18,106.06,144.59
ENTG,2014-09-30,-12.97,2.66,47.51,54.84,0.59,0.11,38.75,-0.33,1.02,132.32,18.36,231.03,353.81
ETM,2014-09-30,-14.25,2.54,57.54,34.12,0.43,0.1,50.96,-0.28,0.88,57.45,9.5,195.96,339.39
EVC,2014-09-30,1.16,2.46,64.85,25.09,0.6,0.16,59.35,0.02,1.28,164.9,21.51,203.73,294.69
EFSC,2014-09-30,3.48,0.97,31.99,16.08,0.58,0.19,29.31,0.12,1.09,96.65,14.48,97.69,104.56
ENV,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ENTR,2014-09-30,-19.14,2.05,52.73,26.36,0.23,0.06,47.32,-0.4,0.45,-2.92,-0.59,110.6,250.1
EPAM,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EPZM,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EPIQ,2014-09-30,-1.65,0.62,28.22,8.41,0.28,0.13,27.48,-0.06,0.61,22.72,4.18,45.45,80.57
EPL,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PLUS,2014-09-30,15.89,0.93,25.06,23.81,1.2,0.33,21.9,0.73,2.09,282.98,30.81,131.59,83.01
EQU,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERA,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EQIX,2014-09-30,4.06,1.06,26.81,27.14,0.76,0.19,22.9,0.18,1.24,130.96,18.22,119.93,110.8
ERIE,2014-09-30,11.53,0.53,16.54,18.05,1.19,0.37,16.2,0.71,2.0,149.7,20.08,80.07,42.24
EAC,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ESBF,2014-09-30,-16.55,1.44,30.1,39.9,0.19,0.04,24.04,-0.69,0.33,6.38,1.25,103.99,209.49
EXEL,2014-09-30,-39.38,2.46,67.85,23.0,-0.02,-0.01,62.6,-0.63,-0.03,-76.02,-24.84,94.64,453.15
ESSA,2014-09-30,-7.24,0.47,15.77,15.34,-0.0,-0.0,16.13,-0.45,-0.01,-5.95,-1.22,23.09,67.68
ESE,2014-09-30,-16.35,1.19,26.78,34.33,0.07,0.02,21.84,-0.75,0.11,-7.47,-1.54,63.52,154.42
ETH,2014-09-30,-14.26,2.16,48.18,35.09,0.39,0.09,41.74,-0.34,0.74,49.81,8.42,148.23,261.42
EVR,2014-09-30,-5.11,1.44,32.65,34.09,0.52,0.12,27.15,-0.19,0.85,80.89,12.59,125.24,173.39
EVER,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EEFT,2014-09-30,-3.14,1.46,33.82,32.34,0.57,0.13,28.47,-0.11,1.12,98.88,14.74,130.31,153.12
EVRY,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EVTC,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RE,2014-09-30,7.2,0.53,14.31,24.3,1.08,0.29,13.89,0.52,2.06,105.4,15.48,64.65,24.26
EPM,2014-09-30,11.69,1.0,30.66,18.72,0.88,0.27,27.64,0.42,1.92,209.09,25.32,119.37,78.42
EXAR,2014-09-30,-7.15,0.97,28.02,20.91,0.28,0.08,24.92,-0.29,0.45,21.77,4.02,78.69,140.46
EXAC,2014-09-30,-7.57,1.22,27.68,33.82,0.4,0.09,22.7,-0.33,0.82,45.43,7.78,93.81,157.27
EXAM,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXLS,2014-09-30,-2.56,1.14,31.98,22.04,0.47,0.13,28.29,-0.09,0.81,64.27,10.44,72.28,90.96
XCO,2014-09-30,-43.75,1.32,41.14,18.06,-0.57,-0.18,37.48,-1.17,-0.89,-80.19,-27.66,24.04,339.87
XLS,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
XONE,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FWM,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXPR,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXPO,2014-09-30,11.41,0.64,21.81,14.89,0.97,0.33,20.68,0.55,2.21,156.68,20.75,86.35,49.68
EXH,2014-09-30,-3.71,1.7,45.17,24.71,0.5,0.13,40.27,-0.09,0.81,88.66,13.54,173.19,246.73
FN,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EZPW,2014-09-30,-17.97,1.14,34.74,18.97,-0.01,-0.0,31.33,-0.57,-0.02,-27.45,-6.22,54.91,195.64
LION,2014-09-30,39.78,0.35,50.37,0.87,0.9,1.28,50.87,0.78,1.83,441.79,40.21,117.25,-18.74
FDS,2014-09-30,1.19,0.93,21.21,33.29,0.73,0.17,17.35,0.07,1.32,93.8,14.15,90.57,92.24
FICO,2014-09-30,7.75,1.04,30.99,19.54,0.76,0.23,27.81,0.28,1.42,159.48,21.01,109.53,78.73
FCS,2014-09-30,-16.68,2.2,43.16,45.47,0.4,0.08,35.61,-0.47,0.86,51.81,8.71,179.03,339.45
FFKT,2014-09-30,1.23,0.96,47.66,7.04,0.33,0.17,45.95,0.03,0.51,27.33,4.95,121.21,232.49
FRP,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FARO,2014-09-30,-3.73,2.31,45.99,44.23,0.69,0.14,38.49,-0.1,1.58,195.4,24.19,184.85,228.19
FARM,2014-09-30,-8.03,1.72,47.26,23.04,0.39,0.11,42.53,-0.19,0.66,45.11,7.73,144.18,254.67
FFG,2014-09-30,3.3,1.24,25.98,39.69,0.86,0.18,20.42,0.16,1.33,158.44,20.91,124.46,118.79
