Ticker,Date,Alpha,Unemployment,ConsumerSentiment,Market,Size,ValueGrowth,AlphaStd,UnemploymentStd,ConsumerSentimentStd,MarketStd,SizeStd,ValueGrowthStd,TotalRisk,DiversifiableRisk,NonDiversifiableRisk
WAGE,2014-09-30,-0.359,6.066,0.053,-0.5,3.828,-1.522,0.22,3.048,0.423,0.873,1.247,1.346,44.284,30.912,31.709
VRTS,2014-09-30,-0.185,2.625,-0.238,1.343,0.269,1.444,0.108,1.281,0.284,0.443,0.785,0.847,44.973,37.231,25.226
VSTM,2014-09-30,-0.03,0.453,-0.236,0.198,3.242,-0.42,0.261,3.537,0.572,0.957,1.588,1.772,48.949,43.911,21.629
PAY,2014-09-30,-0.05,0.667,-0.102,1.175,1.275,-0.474,0.115,1.373,0.305,0.475,0.841,0.908,45.766,39.953,22.323
VMW,2014-09-30,-0.101,1.283,-0.112,0.975,0.536,-0.199,0.08,0.956,0.212,0.331,0.585,0.632,32.293,27.801,16.431
MTN,2014-09-30,-0.0,0.036,-0.02,1.177,0.694,0.197,0.052,0.615,0.136,0.213,0.376,0.407,26.473,17.75,19.641
VCRA,2014-09-30,-0.278,3.784,-0.768,-1.139,1.735,-1.01,0.196,2.666,0.389,0.692,1.148,1.241,37.163,29.385,22.751
VLY,2014-09-30,-0.05,0.532,0.099,0.748,0.483,0.361,0.041,0.492,0.109,0.17,0.301,0.326,19.638,14.252,13.511
VMI,2014-09-30,-0.054,0.606,0.165,1.006,0.17,0.531,0.043,0.517,0.115,0.179,0.316,0.342,21.91,14.928,16.037
VOCS,2014-09-30,0.161,-1.928,0.189,0.484,2.659,-0.698,0.151,1.777,0.341,0.534,0.984,1.03,50.659,44.393,24.403
VAL,2014-09-30,-0.009,0.215,0.153,0.817,0.156,0.258,0.04,0.482,0.107,0.167,0.295,0.319,18.878,13.962,12.706
VOXX,2014-09-30,-0.106,1.137,0.401,1.784,1.318,0.432,0.111,1.319,0.293,0.456,0.808,0.872,50.395,38.248,32.815
VVTV,2014-09-30,-0.111,1.246,0.782,2.654,0.405,1.542,0.178,2.116,0.47,0.732,1.297,1.4,75.747,61.479,44.249
VRNG,2014-09-30,-0.125,1.79,0.143,0.211,3.158,-3.925,0.352,4.355,0.855,1.524,2.853,2.933,108.778,102.424,36.633
VSEC,2014-09-30,0.116,-1.302,-0.342,0.15,0.451,-0.016,0.102,1.217,0.27,0.421,0.746,0.805,36.6,35.501,8.902
VIAS,2014-09-30,-1.177,15.76,-0.975,1.435,3.647,13.92,0.98,11.682,2.594,4.041,7.156,7.727,360.494,340.465,118.489
WTI,2014-09-30,-0.186,2.16,0.492,1.418,1.599,-0.011,0.133,1.584,0.352,0.548,0.97,1.048,55.335,46.043,30.693
VGR,2014-09-30,0.073,-0.721,-0.129,0.183,0.391,-0.03,0.046,0.552,0.123,0.191,0.338,0.365,17.08,16.081,5.755
VVUS,2014-09-30,-0.292,3.338,0.518,1.173,-0.153,0.839,0.184,2.193,0.487,0.759,1.343,1.45,67.94,63.905,23.066
VOLC,2014-09-30,-0.187,2.202,0.386,-0.034,1.531,-0.427,0.08,0.953,0.212,0.33,0.584,0.63,32.802,27.706,17.56
VG,2014-09-30,-0.038,0.641,-0.196,0.499,1.632,-0.902,0.132,1.572,0.349,0.544,0.963,1.04,49.063,45.814,17.558
WBS,2014-09-30,-0.088,1.091,0.097,1.231,0.247,0.96,0.067,0.804,0.179,0.278,0.493,0.532,31.053,23.312,20.514
WTW,2014-09-30,-0.164,1.824,0.425,1.47,0.385,-0.747,0.116,1.386,0.308,0.48,0.849,0.917,46.65,40.336,23.435
WCG,2014-09-30,-0.125,1.483,-0.098,1.67,-0.446,-1.26,0.093,1.113,0.247,0.385,0.682,0.736,38.939,32.345,21.681
WERN,2014-09-30,-0.039,0.527,0.017,0.42,0.708,0.147,0.046,0.553,0.123,0.191,0.339,0.366,19.03,16.079,10.179
WCC,2014-09-30,-0.113,1.341,0.115,1.61,1.077,0.65,0.059,0.704,0.156,0.243,0.431,0.465,35.203,20.186,28.841
WTBA,2014-09-30,-0.063,0.945,-0.144,0.588,1.453,1.201,0.063,0.754,0.167,0.261,0.462,0.499,29.534,21.85,19.87
WSTC,2014-09-30,-0.162,2.265,0.806,1.854,-1.805,-2.25,0.177,2.564,0.322,0.547,0.805,1.019,23.584,14.243,18.797
WD,2014-09-30,-0.225,2.808,0.283,1.22,-0.124,1.19,0.12,1.512,0.26,0.502,0.913,0.971,35.505,30.295,18.515
WMAR,2014-09-30,-0.101,1.15,0.049,0.92,1.294,0.132,0.087,1.041,0.231,0.36,0.637,0.688,36.465,30.245,20.369
WSM,2014-09-30,-0.059,0.842,-0.061,1.08,0.725,0.91,0.062,0.734,0.163,0.254,0.45,0.486,29.47,21.259,20.41
WLB,2014-09-30,0.082,-0.829,0.521,1.567,0.79,2.002,0.116,1.381,0.307,0.478,0.846,0.913,51.965,40.053,33.107
WLT,2014-09-30,-0.471,5.01,-0.189,1.809,0.791,0.321,0.147,1.753,0.389,0.606,1.074,1.159,61.73,50.938,34.869
WAC,2014-09-30,-0.169,2.187,0.031,0.324,0.798,2.708,0.105,1.247,0.277,0.431,0.764,0.825,42.514,36.265,22.186
WABC,2014-09-30,-0.029,0.221,0.06,0.865,0.594,0.379,0.037,0.442,0.098,0.153,0.271,0.292,20.033,12.735,15.465
WBCO,2014-09-30,-0.035,0.399,-0.06,1.022,1.044,0.14,0.062,0.732,0.136,0.214,0.394,0.412,26.449,17.529,19.806
WTS,2014-09-30,-0.017,0.162,0.016,1.306,0.599,0.379,0.053,0.637,0.142,0.22,0.39,0.422,28.111,18.391,21.26
WAFD,2014-09-30,-0.028,0.237,-0.086,1.095,0.187,0.794,0.046,0.545,0.121,0.189,0.334,0.361,23.659,15.751,17.654
WAL,2014-09-30,0.056,-0.407,-0.015,0.387,2.469,2.477,0.089,1.064,0.236,0.368,0.652,0.704,42.205,30.813,28.84
WNR,2014-09-30,-0.056,0.93,0.286,1.448,1.101,-0.082,0.12,1.434,0.318,0.496,0.879,0.949,49.119,41.711,25.94
WASH,2014-09-30,-0.012,0.231,0.022,0.576,1.16,0.703,0.046,0.553,0.123,0.191,0.339,0.366,22.677,16.009,16.062
WFD,2014-09-30,-0.026,0.221,0.038,0.729,0.391,0.087,0.035,0.419,0.093,0.145,0.257,0.277,17.026,12.127,11.951
WCN,2014-09-30,-0.023,0.426,-0.121,0.377,-0.259,0.159,0.036,0.433,0.096,0.15,0.265,0.286,13.756,12.613,5.489
WPP,2014-09-30,-0.057,0.524,0.055,0.974,1.216,-0.249,0.079,0.943,0.209,0.326,0.578,0.624,33.709,27.409,19.623
VPFG,2014-09-30,-0.032,0.509,0.243,0.509,0.625,1.294,0.052,0.616,0.137,0.213,0.377,0.407,23.613,17.847,15.461
WDFC,2014-09-30,-0.028,0.45,-0.211,0.69,0.447,-0.409,0.046,0.546,0.121,0.189,0.335,0.361,19.868,15.857,11.971
WSBF,2014-09-30,0.207,-2.097,-0.435,-0.594,3.199,2.025,0.138,1.647,0.366,0.57,1.009,1.089,54.563,47.919,26.094
WLK,2014-09-30,-0.004,0.185,-0.081,2.117,0.426,-0.043,0.095,1.131,0.251,0.391,0.693,0.748,44.911,32.747,30.734
WWWW,2014-09-30,-0.048,0.744,0.492,0.84,1.747,-1.426,0.138,1.646,0.365,0.569,1.008,1.089,53.63,47.92,24.08
WBMD,2014-09-30,0.03,-0.3,0.313,0.332,0.293,1.048,0.109,1.296,0.288,0.448,0.794,0.857,39.654,37.786,12.026
VITC,2014-09-30,0.097,-1.284,0.468,0.812,0.289,-1.102,0.129,1.534,0.329,0.513,0.907,0.984,45.966,43.097,15.986
VSI,2014-09-30,-0.125,1.629,0.017,0.63,0.686,0.311,0.071,0.852,0.185,0.289,0.529,0.574,28.071,24.161,14.291
WIBC,2014-09-30,0.027,-0.368,0.267,1.02,0.587,1.444,0.1,1.19,0.264,0.412,0.729,0.787,40.94,34.612,21.865
WINA,2014-09-30,-0.028,0.631,-0.288,0.008,1.537,-0.092,0.078,0.928,0.206,0.321,0.569,0.614,30.005,27.026,13.035
WR,2014-09-30,-0.039,0.584,-0.121,0.387,-0.086,0.43,0.035,0.413,0.092,0.143,0.253,0.273,13.798,12.018,6.78
WGO,2014-09-30,-0.011,0.03,0.053,1.629,1.684,2.117,0.085,1.01,0.224,0.349,0.619,0.668,46.513,29.09,36.294
WSTL,2014-09-30,-0.118,1.446,-0.009,0.57,1.782,-0.678,0.085,1.014,0.225,0.351,0.621,0.671,35.57,29.478,19.907
WTFC,2014-09-30,-0.003,0.055,-0.008,0.554,1.031,0.401,0.053,0.629,0.14,0.218,0.386,0.416,23.08,18.27,14.104
WETF,2014-09-30,-0.229,2.967,-0.298,2.192,-0.838,-1.187,0.127,1.512,0.336,0.523,0.926,1.0,52.819,43.941,29.309
XNPT,2014-09-30,0.14,-1.944,0.343,0.629,1.929,-2.608,0.147,1.753,0.389,0.606,1.074,1.16,56.871,51.04,25.085
XRM,2014-09-30,0.168,-2.072,0.212,0.971,3.715,1.557,0.194,2.312,0.513,0.8,1.417,1.529,78.739,67.252,40.951
XOOM,2014-09-30,-0.009,-0.055,-0.066,1.589,3.17,-1.109,0.536,7.751,1.026,1.706,2.552,3.225,58.233,47.54,33.63
WHG,2014-09-30,0.028,-0.274,-0.055,0.533,0.974,0.351,0.05,0.594,0.132,0.205,0.364,0.393,21.808,17.238,13.359
WTSL,2014-09-30,-0.294,3.221,0.13,0.387,1.942,0.756,0.126,1.498,0.333,0.518,0.918,0.991,49.929,43.599,24.331
WEX,2014-09-30,-0.038,0.52,0.002,1.422,0.422,0.283,0.051,0.607,0.135,0.21,0.372,0.401,27.932,17.475,21.791
WEYS,2014-09-30,-0.023,0.244,-0.004,0.541,0.27,0.115,0.041,0.492,0.109,0.17,0.301,0.326,16.827,14.313,8.848
XPO,2014-09-30,-0.039,0.753,-0.073,2.132,0.527,-1.152,0.155,1.841,0.409,0.637,1.128,1.218,61.707,53.577,30.616
YELP,2014-09-30,-0.057,1.079,-0.317,2.365,2.949,-2.593,0.3,4.087,0.596,1.061,1.759,1.903,59.486,44.928,38.987
YORW,2014-09-30,-0.025,0.335,-0.138,0.542,0.027,-0.214,0.036,0.427,0.095,0.148,0.261,0.282,14.683,12.405,7.856
YRCW,2014-09-30,0.315,-3.208,3.992,1.952,-0.15,7.294,0.897,10.689,2.373,3.698,6.549,7.071,326.977,311.597,99.1
WGL,2014-09-30,-0.025,0.322,-0.217,0.562,0.071,0.058,0.041,0.49,0.109,0.17,0.3,0.324,16.859,14.248,9.011
WWW,2014-09-30,-0.074,0.922,0.127,0.895,0.493,0.051,0.06,0.718,0.159,0.248,0.44,0.475,25.808,20.862,15.193
INT,2014-09-30,-0.088,1.049,-0.07,0.917,0.083,0.023,0.062,0.737,0.164,0.255,0.452,0.488,25.301,21.433,13.444
ZLC,2014-09-30,0.291,-3.299,0.459,2.465,0.668,0.64,0.269,3.159,0.606,0.95,1.749,1.831,89.56,78.954,42.276
WWAV,2014-09-30,0.295,-4.12,-0.038,1.568,0.773,-0.387,0.157,2.228,0.281,0.562,0.806,0.922,24.762,17.333,17.684
WTM,2014-09-30,-0.041,0.561,0.239,0.535,-0.5,0.326,0.032,0.386,0.086,0.133,0.236,0.255,13.882,11.2,8.202
WHF,2014-09-30,-0.064,0.881,-0.152,0.368,0.406,-0.062,0.097,1.385,0.203,0.339,0.516,0.659,11.681,10.062,5.933
ZBRA,2014-09-30,0.014,-0.155,0.016,1.265,0.161,-0.742,0.052,0.624,0.138,0.216,0.382,0.413,25.151,18.057,17.507
ZLTQ,2014-09-30,0.471,-5.839,-0.787,0.014,0.005,-0.481,0.315,4.216,0.679,1.224,2.063,2.202,62.173,58.043,22.281
WLL,2014-09-30,-0.045,0.528,-0.167,1.69,0.725,-0.07,0.076,0.902,0.2,0.312,0.553,0.597,37.114,26.097,26.39
ZEP,2014-09-30,-0.04,0.451,-0.353,0.435,0.148,-0.184,0.087,1.032,0.229,0.357,0.632,0.683,31.497,30.096,9.289
Z,2014-09-30,0.089,-0.731,-0.23,0.965,0.033,-0.485,0.242,3.165,0.528,0.909,1.729,1.818,53.305,51.572,13.479
ZIOP,2014-09-30,-0.216,2.547,-0.286,1.718,0.5,0.317,0.163,1.942,0.431,0.672,1.189,1.284,63.146,56.528,28.144
WDAY,2014-09-30,-0.079,1.389,-0.22,0.655,2.286,-2.636,0.196,2.786,0.351,0.702,1.008,1.152,33.672,21.489,25.923
WG,2014-09-30,0.048,-0.803,-0.519,2.017,-0.33,1.228,0.17,2.023,0.449,0.7,1.239,1.338,66.657,58.872,31.262
WAIR,2014-09-30,-0.05,0.585,0.338,0.672,0.452,0.299,0.111,1.454,0.242,0.418,0.794,0.835,26.815,23.616,12.701
WOR,2014-09-30,-0.024,0.343,-0.081,1.303,0.906,0.79,0.068,0.813,0.181,0.281,0.498,0.538,33.422,23.523,23.742
ZUMZ,2014-09-30,-0.119,1.351,0.401,1.782,0.747,-0.689,0.122,1.459,0.324,0.505,0.894,0.965,51.073,42.409,28.458
WLH,2014-09-30,-0.762,10.846,-0.958,3.082,-2.117,-3.282,0.596,8.565,1.172,2.032,2.993,3.813,66.393,57.553,33.102
WST,2014-09-30,0.052,-0.544,-0.049,0.538,0.713,0.288,0.043,0.509,0.113,0.176,0.312,0.336,18.923,14.759,11.843
CWEI,2014-09-30,-0.059,0.79,0.169,1.864,1.462,1.234,0.141,1.684,0.374,0.583,1.032,1.114,60.45,48.913,35.519
WMGI,2014-09-30,0.044,-0.459,0.139,0.367,0.605,0.44,0.072,0.862,0.191,0.298,0.528,0.57,27.055,25.101,10.096
WRLD,2014-09-30,-0.151,2.01,-0.116,0.438,0.039,-0.333,0.08,0.956,0.212,0.331,0.586,0.632,29.742,27.863,10.405
WSFS,2014-09-30,-0.046,0.624,-0.039,1.026,0.64,0.62,0.055,0.654,0.145,0.226,0.401,0.432,26.39,18.926,18.392
XOMA,2014-09-30,0.04,-0.913,1.264,3.058,-0.972,-0.044,0.226,2.688,0.597,0.93,1.647,1.778,90.525,78.213,45.578
YDKN,2014-09-30,0.117,-1.46,0.295,1.099,0.148,0.798,0.123,1.468,0.326,0.508,0.899,0.971,47.255,42.754,20.127
ZAZA,2014-09-30,-0.207,1.912,-0.137,1.319,1.922,-1.282,0.201,2.393,0.531,0.828,1.466,1.583,75.644,69.726,29.329
ZIXI,2014-09-30,-0.05,0.681,0.203,0.32,1.497,-0.037,0.098,1.167,0.259,0.404,0.715,0.772,37.295,33.983,15.364
ZGNX,2014-09-30,-0.196,2.247,-0.221,1.731,2.107,-1.701,0.262,3.295,0.594,1.125,2.083,2.126,76.512,69.4,32.213
CLF,2014-09-30,-0.401,4.52,-0.775,2.084,-0.864,1.595,0.128,1.52,0.338,0.526,0.931,1.005,57.148,44.098,36.35
LIFE,2014-09-30,-0.211,2.306,0.189,0.779,0.286,-0.11,0.151,1.775,0.329,0.518,0.956,0.999,45.472,42.952,14.926
OFIX,2014-09-30,-0.024,0.257,0.106,0.528,0.041,0.315,0.088,1.052,0.234,0.364,0.644,0.696,31.793,30.667,8.39
PTGI,2014-09-30,-0.081,1.083,0.134,0.719,-0.934,-0.458,0.124,1.46,0.271,0.426,0.787,0.822,36.613,35.347,9.548
SANM,2014-09-30,-0.035,0.437,0.379,1.766,0.663,1.244,0.125,1.492,0.331,0.516,0.914,0.987,53.297,43.345,31.013
TAL,2014-09-30,-0.15,1.942,-0.209,1.326,0.744,1.291,0.075,0.892,0.198,0.309,0.547,0.59,36.43,25.815,25.704
SYX,2014-09-30,-0.138,1.519,0.025,1.586,-0.871,1.113,0.096,1.145,0.254,0.396,0.701,0.757,40.002,33.284,22.188
TDY,2014-09-30,-0.017,0.288,-0.141,0.785,0.7,0.265,0.036,0.434,0.096,0.15,0.266,0.287,19.362,12.514,14.774
TGH,2014-09-30,-0.149,1.882,-0.04,0.904,0.409,0.891,0.077,0.913,0.203,0.316,0.559,0.604,31.904,26.534,17.714
TESS,2014-09-30,0.0,0.187,0.019,0.614,2.29,-0.575,0.119,1.415,0.314,0.489,0.867,0.936,46.998,41.173,22.661
TREX,2014-09-30,-0.03,0.457,0.362,1.731,0.06,1.855,0.11,1.31,0.291,0.453,0.803,0.867,48.483,38.036,30.065
TRI,2014-09-30,0.001,-0.08,-0.052,0.783,-0.049,0.174,0.034,0.409,0.091,0.141,0.25,0.27,16.146,11.843,10.975
TITN,2014-09-30,-0.225,2.603,-0.143,1.401,-0.298,0.541,0.104,1.241,0.276,0.429,0.76,0.821,41.92,36.102,21.307
TW,2014-09-30,-0.027,0.394,-0.002,0.792,0.183,0.222,0.065,0.779,0.173,0.269,0.477,0.515,25.681,22.673,12.06
TOL,2014-09-30,-0.062,0.677,0.148,1.233,0.205,0.491,0.061,0.725,0.161,0.251,0.444,0.48,28.336,21.009,19.015
TDG,2014-09-30,-0.032,0.639,-0.051,0.674,0.226,0.21,0.049,0.581,0.129,0.201,0.356,0.384,20.057,16.899,10.804
TRR,2014-09-30,-0.03,0.403,0.155,1.118,1.41,0.133,0.123,1.462,0.325,0.506,0.896,0.967,48.502,42.544,23.29
WOOF,2014-09-30,0.105,-1.321,0.361,0.744,1.147,0.125,0.055,0.658,0.146,0.228,0.403,0.435,26.963,19.032,19.099
VVC,2014-09-30,-0.003,0.122,-0.076,0.534,-0.252,0.095,0.04,0.479,0.106,0.166,0.293,0.317,15.556,13.933,6.919
WSBC,2014-09-30,0.003,0.107,-0.098,0.292,1.335,1.393,0.043,0.511,0.114,0.177,0.313,0.338,22.114,14.77,16.458
ZNGA,2014-09-30,0.074,-1.797,0.133,2.261,2.194,-1.74,0.279,3.77,0.605,1.035,1.74,1.869,58.455,48.276,32.961
SCMP,2014-09-30,0.026,-0.398,0.669,1.425,0.235,-0.05,0.152,1.817,0.403,0.629,1.113,1.202,58.18,52.917,24.18
SRI,2014-09-30,-0.125,1.324,0.363,2.484,1.602,0.561,0.112,1.329,0.295,0.46,0.814,0.879,57.944,38.356,43.432
BEN,2014-09-30,-0.043,0.391,-0.145,1.64,-0.467,-0.202,0.039,0.461,0.102,0.159,0.282,0.305,24.705,13.169,20.902
DVN,2014-09-30,-0.026,0.166,0.008,1.184,0.003,0.287,0.053,0.629,0.14,0.218,0.385,0.416,24.777,18.224,16.787
JOY,2014-09-30,-0.134,1.432,-0.294,1.762,0.305,0.091,0.078,0.933,0.207,0.323,0.571,0.617,37.77,26.995,26.416
CHK,2014-09-30,-0.028,0.216,-0.11,0.94,0.155,1.255,0.088,1.045,0.232,0.361,0.64,0.691,34.937,30.398,17.221
CVS,2014-09-30,0.035,-0.386,0.05,0.819,0.201,0.358,0.046,0.543,0.121,0.188,0.333,0.359,20.488,15.749,13.104
CMCSA,2014-09-30,-0.017,0.315,0.144,0.993,0.465,0.575,0.044,0.526,0.117,0.182,0.322,0.348,22.964,15.18,17.231
SNDK,2014-09-30,-0.035,0.677,0.178,0.693,1.853,1.146,0.097,1.16,0.258,0.401,0.711,0.767,41.259,33.706,23.795
COL,2014-09-30,-0.016,0.164,0.086,0.916,-0.157,0.242,0.039,0.464,0.103,0.161,0.284,0.307,18.412,13.442,12.583
BHE,2014-09-30,0.007,-0.202,0.025,1.103,0.653,0.192,0.057,0.677,0.15,0.234,0.415,0.448,26.965,19.596,18.523
BGCP,2014-09-30,-0.06,0.778,0.099,1.315,0.164,0.244,0.096,1.141,0.253,0.395,0.699,0.755,38.408,33.204,19.305
WRB,2014-09-30,0.001,0.057,-0.039,0.528,0.105,0.169,0.036,0.426,0.095,0.147,0.261,0.282,14.757,12.395,8.008
BHLB,2014-09-30,-0.031,0.342,0.144,0.575,0.712,0.631,0.052,0.617,0.137,0.213,0.378,0.408,22.451,17.914,13.533
BIG,2014-09-30,-0.029,0.446,-0.307,0.539,0.634,1.789,0.088,1.053,0.234,0.364,0.645,0.696,35.287,30.633,17.515
BCEI,2014-09-30,-0.206,2.947,0.022,2.446,0.347,-0.229,0.177,2.392,0.384,0.656,1.104,1.186,40.046,30.506,25.942
BH,2014-09-30,-0.149,1.781,0.29,0.732,1.132,0.716,0.067,0.795,0.176,0.275,0.487,0.526,30.565,23.036,20.089
BDSI,2014-09-30,0.443,-5.162,-0.201,2.236,1.505,-3.359,0.241,2.867,0.637,0.992,1.756,1.896,94.112,83.448,43.514
BMRN,2014-09-30,0.019,-0.049,-0.117,0.818,1.134,-1.223,0.078,0.927,0.206,0.321,0.568,0.613,32.073,26.963,17.369
BIOL,2014-09-30,-0.045,0.414,0.322,2.719,0.039,-1.3,0.216,2.573,0.571,0.89,1.576,1.702,83.429,74.915,36.717
BIO,2014-09-30,-0.062,0.626,0.016,1.07,0.204,0.277,0.035,0.412,0.091,0.142,0.252,0.272,19.967,11.829,16.086
BRLI,2014-09-30,-0.013,0.244,-0.099,0.491,0.991,0.615,0.106,1.266,0.281,0.438,0.775,0.837,39.343,36.887,13.682
BIOS,2014-09-30,-0.079,0.983,0.369,0.697,-0.506,0.228,0.157,1.873,0.416,0.648,1.148,1.239,55.746,54.63,11.1
BJRI,2014-09-30,-0.128,1.592,0.279,0.961,0.447,-1.447,0.077,0.92,0.204,0.318,0.564,0.609,32.102,26.751,17.746
BBOX,2014-09-30,-0.045,0.346,0.201,1.25,1.26,-1.3,0.078,0.927,0.206,0.321,0.568,0.613,35.699,26.888,23.483
BTX,2014-09-30,-0.05,0.528,0.357,0.288,2.867,0.145,0.14,1.662,0.369,0.575,1.018,1.1,54.975,48.381,26.106
BAH,2014-09-30,0.085,-1.026,0.278,0.994,-0.616,0.662,0.096,1.214,0.219,0.414,0.768,0.784,29.562,25.541,14.887
BKH,2014-09-30,-0.03,0.481,-0.144,0.444,0.686,0.636,0.044,0.528,0.117,0.183,0.324,0.349,19.215,15.34,11.572
HAWK,2014-09-30,0.583,-8.328,0.446,-0.237,1.474,-0.129,0.209,3.056,0.341,0.588,0.934,1.089,21.892,14.922,16.019
BLMN,2014-09-30,-0.582,8.17,-0.194,1.783,-0.227,-1.808,0.269,3.79,0.456,0.905,1.394,1.436,38.911,30.999,23.52
BLKB,2014-09-30,0.016,-0.259,0.049,1.208,0.237,-0.871,0.053,0.635,0.141,0.219,0.389,0.42,25.13,18.379,17.138
BKCC,2014-09-30,-0.088,1.087,0.061,0.857,0.222,0.174,0.045,0.536,0.119,0.186,0.329,0.355,20.623,15.55,13.547
BLT,2014-09-30,-0.022,0.244,-0.175,0.932,0.814,-0.573,0.072,0.857,0.19,0.297,0.525,0.567,29.931,24.914,16.587
NILE,2014-09-30,-0.037,0.202,0.334,0.79,1.344,0.182,0.096,1.149,0.255,0.397,0.704,0.76,38.92,33.425,19.938
BCOR,2014-09-30,-0.077,1.014,0.12,0.659,0.393,0.365,0.097,1.152,0.256,0.399,0.706,0.762,35.798,33.576,12.418
BXC,2014-09-30,-0.093,0.762,-0.564,1.746,1.666,1.625,0.114,1.364,0.303,0.472,0.836,0.902,53.956,39.51,36.744
BTH,2014-09-30,-0.172,2.031,-0.696,0.645,2.441,0.572,0.181,2.161,0.48,0.748,1.324,1.43,69.26,62.94,28.904
BNCN,2014-09-30,0.076,-0.757,0.249,-0.008,1.312,0.056,0.058,0.694,0.154,0.24,0.425,0.459,23.322,20.196,11.663
BODY,2014-09-30,-0.732,8.343,0.429,2.044,-0.425,-1.526,0.221,2.755,0.506,0.952,1.706,1.833,70.299,59.819,36.928
BOBE,2014-09-30,0.016,-0.126,-0.145,0.41,1.845,0.2,0.045,0.539,0.12,0.187,0.33,0.357,23.605,15.568,17.743
BOFI,2014-09-30,0.016,0.224,-0.009,0.413,1.66,1.107,0.084,1.002,0.223,0.347,0.614,0.663,34.665,29.137,18.78
WIFI,2014-09-30,-0.027,0.141,-0.402,1.226,0.318,1.683,0.158,2.033,0.339,0.618,1.177,1.236,40.212,35.32,19.222
HNH,2014-09-30,-0.174,2.891,-0.108,-0.392,4.415,2.357,0.181,2.153,0.478,0.745,1.319,1.424,73.562,62.618,38.604
BOLT,2014-09-30,0.053,-0.683,0.202,1.355,0.342,-0.41,0.076,0.906,0.201,0.313,0.555,0.599,33.206,26.298,20.274
BONT,2014-09-30,-0.267,3.111,0.051,3.597,-0.581,1.833,0.232,2.766,0.614,0.957,1.695,1.83,95.64,80.424,51.758
BOKF,2014-09-30,-0.03,0.356,0.154,0.658,0.295,0.645,0.032,0.387,0.086,0.134,0.237,0.256,16.72,11.183,12.43
SAM,2014-09-30,-0.042,0.884,-0.225,0.208,1.418,0.45,0.076,0.906,0.201,0.314,0.555,0.6,29.951,26.383,14.179
BPFH,2014-09-30,0.006,0.0,0.234,0.544,1.326,0.839,0.07,0.839,0.186,0.29,0.514,0.555,30.304,24.364,18.02
EPAY,2014-09-30,-0.128,1.48,-0.108,1.637,0.236,-0.552,0.067,0.8,0.178,0.277,0.49,0.529,32.94,23.13,23.452
BDBD,2014-09-30,0.039,-0.295,-0.245,0.602,1.407,1.34,0.13,1.551,0.344,0.537,0.95,1.026,49.411,45.182,19.999
BYD,2014-09-30,-0.005,-0.056,0.219,1.32,2.251,2.132,0.117,1.4,0.311,0.484,0.857,0.926,54.495,40.563,36.391
BPZ,2014-09-30,-0.065,0.488,-0.234,1.334,0.082,3.464,0.147,1.751,0.389,0.606,1.073,1.158,60.067,50.92,31.862
BBRG,2014-09-30,-0.143,1.488,-0.035,1.665,-0.406,-1.174,0.084,1.044,0.191,0.361,0.646,0.694,29.476,22.578,18.948
BPI,2014-09-30,-0.168,1.816,-0.01,1.894,1.266,0.736,0.126,1.499,0.333,0.519,0.918,0.992,55.122,43.516,33.834
BRC,2014-09-30,-0.128,1.34,0.001,1.186,0.24,0.8,0.046,0.552,0.123,0.191,0.338,0.365,25.158,15.909,19.489
BBNK,2014-09-30,0.016,-0.001,0.017,0.371,0.737,0.227,0.051,0.606,0.134,0.21,0.371,0.401,20.112,17.625,9.687
BDGE,2014-09-30,0.032,-0.423,0.006,0.447,1.149,-0.182,0.058,0.691,0.153,0.239,0.423,0.457,23.83,20.088,12.82
BGG,2014-09-30,-0.056,0.563,-0.087,1.004,0.724,1.323,0.057,0.678,0.151,0.235,0.415,0.448,28.521,19.597,20.722
BCOV,2014-09-30,-0.33,3.588,-0.428,3.494,1.545,1.602,0.391,5.303,0.81,1.417,2.362,2.553,73.743,61.659,40.45
EAT,2014-09-30,-0.01,0.285,-0.033,0.776,0.677,0.248,0.062,0.744,0.165,0.257,0.456,0.492,25.979,21.633,14.384
BCO,2014-09-30,-0.057,0.522,-0.112,1.202,1.178,0.526,0.059,0.706,0.157,0.244,0.433,0.467,30.997,20.378,23.356
CARB,2014-09-30,0.062,-0.876,-0.447,0.341,1.222,0.218,0.185,2.455,0.433,0.673,1.285,1.363,39.957,37.569,13.606
BRS,2014-09-30,-0.095,1.148,-0.139,1.279,0.084,0.036,0.055,0.659,0.146,0.228,0.404,0.436,26.514,19.069,18.422
BR,2014-09-30,0.022,-0.249,0.032,1.075,-0.308,-0.135,0.044,0.521,0.116,0.18,0.319,0.344,20.406,15.084,13.744
BRKS,2014-09-30,-0.063,0.675,0.028,1.334,0.636,1.138,0.075,0.898,0.199,0.311,0.55,0.594,35.335,26.022,23.905
BRCD,2014-09-30,0.135,-1.675,0.393,0.803,0.514,-1.051,0.089,1.065,0.236,0.368,0.652,0.704,35.215,30.994,16.718
BSFT,2014-09-30,-0.38,5.436,-0.017,-0.743,6.133,1.489,0.256,3.165,0.609,1.097,2.109,2.188,88.005,76.398,43.683
BKD,2014-09-30,-0.021,0.136,0.411,1.654,1.156,0.506,0.074,0.88,0.195,0.304,0.539,0.582,39.544,25.365,30.337
